text_id,sample_date,sample_id,result_value,percentage,median,anomaly_score,is_anomaly
AD22-00017.008,2022-12-12,AD22-00017.008,251599,2.93,225253.0,-1,True
AD22-00002.004,2022-08-08,AD22-00002.004,73917,0.079772,884428.5,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,435413,8.663789,225253.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,264916,3.361,319781.0,-1,True
AD24-00051.023,2024-02-04,AD24-00051.023,74168,4.322,319982.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,173047,4.760582,61811.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,1693717,14.214,884428.5,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,160172,3.493,319781.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,645327,3.428,91185.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,879604,8.814,63368.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,352497,4.752,53001.0,-1,True
AD23-00429.006,2023-11-15,AD23-00429.006,430271,4.545,143990.0,-1,True
AD23-00002.002,2023-01-02,AD23-00002.002,327722,4.324,218747.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,1171430,6.992,671922.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,161895,2.650483,54902.5,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,2456184,30.249,671922.0,-1,True
AD23-00394.030,2023-10-22,AD23-00394.030,167122,3.067,143990.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,439123,4.633,218747.0,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,66714,2.214,671922.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,57744,4.726,63368.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,1587550,21.403,25183.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,59019,2.185,319781.0,-1,True
AD22-00015.004,2022-12-08,AD22-00015.004,188659,5.490247,319982.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,261557,1.561,80864.0,-1,True
AD23-00002.009,2023-01-02,AD23-00002.009,494254,5.161,671922.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,45477,2.646145,319982.0,-1,True
AD23-00429.003,2023-11-15,AD23-00429.003,95087,1.165,218747.0,-1,True
AD22-00007.006,2022-08-29,AD22-00007.006,234534,0.264018,671922.0,-1,True
AD23-00002.002,2023-01-02,AD23-00002.002,141076,1.861,91185.0,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,146479,2.038377,80864.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,572811,5.74,53001.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,1968741,20.771,884428.5,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,181754,3.188,225253.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,1059387,12.985,71625.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,283552,3.332,88015.0,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,35698,2.114,225253.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,75978,0.903,225253.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,351787,3.906,68217.0,-1,True
AD22-00003.004,2022-08-15,AD22-00003.004,230510,0.252516,319982.0,-1,True
AD22-00013.010,2022-12-07,AD22-00013.010,218747,8.284381,218747.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,127469,2.253,91252.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,28041,0.405,319982.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,35515,0.601,218747.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,174171,2.434,71625.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,86142,1.410284,884428.5,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,303765,5.581,225253.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,154461,1.819,91252.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,301593,7.681,319982.0,-1,True
AD22-00017.006,2022-12-12,AD22-00017.006,689867,8.27,319982.0,-1,True
AD22-00036.012,2022-12-26,AD22-00036.012,488699,7.14,218747.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,176683,3.314795,88015.0,-1,True
AD23-00429.032,2023-11-15,AD23-00429.032,74537,2.671,319781.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,65365,1.186,143990.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,910147,10.696,671922.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,370086,4.178,319982.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,81577,0.963,319982.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,536858,8.154069,225253.0,-1,True
AD22-00013.003,2022-12-07,AD22-00013.003,884924,11.775359,884428.5,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,4492283,26.813,319781.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,1946291,27.197,884428.5,-1,True
AD23-00399.008,2023-10-25,AD23-00399.008,862340,12.136,319781.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,121123,7.047718,218747.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,56563,3.742021,143990.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,300927,8.278604,225253.0,-1,True
AD24-00071.003,2024-02-15,AD24-00071.003,42509,1.213,225253.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,2709713,12.873,671922.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,442629,12.176874,319982.0,-1,True
AD23-00430.002,2023-11-15,AD23-00430.002,227359,2.686,143990.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,611467,6.451,671922.0,-1,True
AD22-00002.009,2022-08-08,AD22-00002.009,165797,0.175066,671922.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,421328,7.92453,319781.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,105388,1.252,218747.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,739817,7.343,671922.0,-1,True
AD24-00051.015,2024-02-04,AD24-00051.015,84180,8.819,319982.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,154649,1.896,218747.0,-1,True
AD24-00051.009,2024-02-04,AD24-00051.009,83163,3.221,225253.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,1304897,17.114,319781.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,259449,2.281,80864.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,550869,6.47,225253.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,333289,3.533,225253.0,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,994922,18.067,884428.5,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,510987,8.122295,218747.0,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,199949,2.509,53001.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,145731,2.907,319781.0,-1,True
AD22-00015.006,2022-12-08,AD22-00015.006,730483,15.238523,671922.0,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,228015,4.26,91185.0,-1,True
AD22-00006.003,2022-08-22,AD22-00006.003,68277,0.07092,884428.5,-1,True
AD24-00051.018,2024-02-04,AD24-00051.018,31651,2.785,319982.0,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,544917,4.247,225253.0,-1,True
AD23-00434.020,2023-11-19,AD23-00434.020,456437,4.035,319982.0,-1,True
AD22-00003.005,2022-08-15,AD22-00003.005,242344,0.289902,319982.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,183389,1.851,143990.0,-1,True
AD22-00012.013,2022-12-07,AD22-00012.013,80277,2.678859,91185.0,-1,True
AD23-00432.004,2023-11-16,AD23-00432.004,493959,5.793,143990.0,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,62782,2.417,218747.0,-1,True
AD22-00015.015,2022-12-08,AD22-00015.015,92956,1.788902,91252.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,405460,5.93,63368.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,1392342,22.794888,218747.0,-1,True
AD23-00429.015,2023-11-15,AD23-00429.015,386894,2.055,80864.0,-1,True
AD23-00394.003,2023-10-22,AD23-00394.003,1014298,20.372,671922.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,1044006,11.066,884428.5,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,3743177,28.477,884428.5,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,82150,0.723,218747.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,684831,6.214,63368.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,68967,1.95,91185.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,434569,5.141403,319982.0,-1,True
AD23-00399.008,2023-10-25,AD23-00399.008,504941,7.106,63368.0,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,425955,9.29,63368.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,149101,12.203,57539.0,-1,True
AD22-00013.004,2022-12-07,AD22-00013.004,391547,7.094308,218747.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,665015,13.266,671922.0,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,58475,4.885,319982.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,209080,3.696,53001.0,-1,True
AD24-00051.006,2024-02-04,AD24-00051.006,2644985,52.764,884428.5,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,47742,1.344,225253.0,-1,True
AD22-00007.001,2022-08-29,AD22-00007.001,473983,0.493866,319781.0,-1,True
AD23-00429.039,2023-11-15,AD23-00429.039,2844885,28.391,25183.0,-1,True
AD22-00001.007,2022-08-03,AD22-00001.007,280916,0.299656,319781.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,100889,5.870373,319781.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,399808,4.555,319781.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,168076,2.458,68217.0,-1,True
AD22-00007.002,2022-08-29,AD22-00007.002,136893,0.146184,884428.5,-1,True
AD22-00015.006,2022-12-08,AD22-00015.006,426751,8.902404,225253.0,-1,True
AD22-00013.002,2022-12-07,AD22-00013.002,309752,4.566146,88015.0,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,1877240,19.985,671922.0,-1,True
AD22-00015.010,2022-12-08,AD22-00015.010,172692,4.713891,88015.0,-1,True
AD24-00071.001,2024-02-15,AD24-00071.001,1733936,40.136,884428.5,-1,True
AD23-00394.010,2023-10-22,AD23-00394.010,3001719,36.162,884428.5,-1,True
AD23-00002.009,2023-01-02,AD23-00002.009,228612,2.387,80864.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,94312,2.819611,71625.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,384291,3.93,225253.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,156073,3.298526,143990.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,286348,2.581,88015.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,148018,3.128288,91185.0,-1,True
AD22-00036.015,2022-12-26,AD22-00036.015,550423,4.601,2245.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,231361,3.069,71625.0,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,346401,5.298,319982.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,939452,12.966,225253.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,1091286,15.772,319781.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,980369,8.406,671922.0,-1,True
AD23-00429.025,2023-11-15,AD23-00429.025,1258266,16.676,884428.5,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,62540,1.799612,319781.0,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,1998654,17.593,884428.5,-1,True
AD23-00429.044,2023-11-15,AD23-00429.044,123650,1.969,143990.0,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,190303,3.402071,884428.5,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,261874,2.305,61811.0,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,290479,6.335,53001.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,916485,12.156,25183.0,-1,True
AD22-00036.008,2022-12-26,AD22-00036.008,4362884,44.597,884428.5,-1,True
AD23-00002.003,2023-01-02,AD23-00002.003,364355,8.784,319781.0,-1,True
AD24-00051.007,2024-02-04,AD24-00051.007,626971,15.646,884428.5,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,183086,0.87,218747.0,-1,True
AD22-00017.006,2022-12-12,AD22-00017.006,2323546,27.853,671922.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,142380,2.371,71625.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,947753,8.6,671922.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,244380,2.998,53001.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,1093492,26.197,884428.5,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,57693,0.757,225253.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,74457,3.302,71625.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,827017,8.656,319982.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,424433,7.962897,884428.5,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,782595,9.715,671922.0,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,481139,8.377,25183.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,445569,5.189,63368.0,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,361563,4.656,25183.0,-1,True
AD22-00012.010,2022-12-07,AD22-00012.010,317116,5.996896,319982.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,469251,8.517,61811.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,391984,4.425,71625.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,3459016,39.045,884428.5,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,67217,1.068,143990.0,-1,True
AD24-00051.003,2024-02-04,AD24-00051.003,487660,23.649,319982.0,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,317645,2.476,53001.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,152989,2.431807,319982.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,423872,3.726,88015.0,-1,True
AD22-00012.006,2022-12-07,AD22-00012.006,170830,2.314915,225253.0,-1,True
AD24-00051.015,2024-02-04,AD24-00051.015,57676,6.042,671922.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,319956,5.327,143990.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,192166,3.59,671922.0,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,227016,2.92,143990.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,199924,7.401,218747.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,156356,2.131844,143990.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,258115,3.033,53001.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,4745525,47.101,225253.0,-1,True
AD23-00394.001,2023-10-22,AD23-00394.001,91905,1.385,218747.0,-1,True
AD24-00071.001,2024-02-15,AD24-00071.001,383281,8.872,671922.0,-1,True
AD23-00432.010,2023-11-16,AD23-00432.010,3687817,22.709,671922.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,889175,23.421,884428.5,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,220279,2.387,68217.0,-1,True
AD23-00434.011,2023-11-19,AD23-00434.011,211301,3.252,53001.0,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,200501,3.066,53001.0,-1,True
AD22-00005.002,2022-08-22,AD22-00005.002,329134,0.359417,225253.0,-1,True
AD24-00071.021,2024-02-15,AD24-00071.021,2010145,31.937,884428.5,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,430962,4.001,88015.0,-1,True
AD24-00116.027,2024-03-18,AD24-00116.027,3665377,34.845,225253.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,115439,2.439747,319982.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,57509,2.129,319982.0,-1,True
AD22-00012.010,2022-12-07,AD22-00012.010,184225,3.48383,671922.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,100743,2.414,80864.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,201925,5.555025,218747.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,410401,5.03,671922.0,-1,True
AD23-00429.024,2023-11-15,AD23-00429.024,854635,10.471,319781.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,272137,2.361,225253.0,-1,True
AD23-00429.016,2023-11-15,AD23-00429.016,282272,7.395,225253.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,620951,10.691,671922.0,-1,True
AD23-00011.010,2023-01-09,AD23-00011.010,2094012,29.017,884428.5,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,927557,7.584,319781.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,372132,4.389,218747.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,199141,2.715198,57539.0,-1,True
AD22-00005.005,2022-08-22,AD22-00005.005,732424,0.758676,34755.0,-1,True
AD23-00399.036,2023-10-25,AD23-00399.036,571746,6.612,143990.0,-1,True
AD23-00011.002,2023-01-09,AD23-00011.002,84428,1.875,143990.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,1073349,11.629,319781.0,-1,True
AD23-00432.011,2023-11-16,AD23-00432.011,234530,2.742,91252.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,126945,3.107535,91185.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,47151,3.119354,80864.0,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,229169,2.907,63368.0,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,189563,2.971,68217.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,618728,8.199,671922.0,-1,True
AD22-00012.009,2022-12-07,AD22-00012.009,89035,2.192168,143990.0,-1,True
AD23-00002.009,2023-01-02,AD23-00002.009,3488760,36.432,884428.5,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,851739,10.889,319781.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,719483,15.332,671922.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,160069,1.893783,143990.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,447750,8.622,319781.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,509860,2.553,225253.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,624358,5.105,671922.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,101092,3.02231,91185.0,-1,True
AD22-00014.004,2022-12-08,AD22-00014.004,982450,13.18822,671922.0,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,448572,3.668,143990.0,-1,True
AD22-00017.001,2022-12-12,AD22-00017.001,195787,3.19,88015.0,-1,True
AD22-00006.003,2022-08-22,AD22-00006.003,152843,0.158759,319781.0,-1,True
AD22-00015.012,2022-12-08,AD22-00015.012,1028173,14.702371,671922.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,217652,3.004,319982.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,1033887,13.713,671922.0,-1,True
AD22-00010.006,2022-12-06,AD22-00010.006,145970,0.157597,884428.5,-1,True
AD23-00394.021,2023-10-22,AD23-00394.021,265232,4.923,319982.0,-1,True
AD23-00429.011,2023-11-15,AD23-00429.011,110169,2.024,143990.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,95251,2.740883,884428.5,-1,True
AD22-00013.010,2022-12-07,AD22-00013.010,140234,5.310938,319781.0,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,415010,7.754,319781.0,-1,True
AD23-00429.025,2023-11-15,AD23-00429.025,241206,3.197,671922.0,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,459869,4.048,225253.0,-1,True
AD24-00051.012,2024-02-04,AD24-00051.012,21051,1.759,91185.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,182242,3.405,63368.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,85843,1.157,319781.0,-1,True
AD23-00434.020,2023-11-19,AD23-00434.020,151777,1.342,143990.0,-1,True
AD22-00002.002,2022-08-08,AD22-00002.002,162932,0.17113,884428.5,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,201869,1.573,91185.0,-1,True
AD24-00051.023,2024-02-04,AD24-00051.023,13363,0.779,218747.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,275653,3.381,24955.0,-1,True
AD23-00399.036,2023-10-25,AD23-00399.036,568260,6.572,671922.0,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,264248,3.254,57539.0,-1,True
AD22-00012.002,2022-12-07,AD22-00012.002,244487,5.844341,218747.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,150328,3.177108,48755.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,494982,4.881,319781.0,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,1781298,29.068426,218747.0,-1,True
AD22-00012.010,2022-12-07,AD22-00012.010,194427,3.676757,225253.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,284350,4.31885,319781.0,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,297063,2.429,319982.0,-1,True
AD23-00432.005,2023-11-16,AD23-00432.005,127922,1.766,88015.0,-1,True
AD22-00017.002,2022-12-12,AD22-00017.002,278576,2.555,225253.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,352844,4.325,91252.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,290686,2.377,80864.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,249658,1.899,218747.0,-1,True
AD23-00394.023,2023-10-22,AD23-00394.023,492049,13.795,884428.5,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,1181689,10.268,671922.0,-1,True
AD22-00014.002,2022-12-08,AD22-00014.002,263008,4.180593,25183.0,-1,True
AD23-00429.046,2023-11-15,AD23-00429.046,160080,2.548,143990.0,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,894188,11.27,884428.5,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,2716852,36.628,884428.5,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,479584,7.515,319781.0,-1,True
AD24-00116.033,2024-03-18,AD24-00116.033,97154,1.133,143990.0,-1,True
AD23-00434.016,2023-11-19,AD23-00434.016,107445,0.783,218747.0,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,251776,3.16,25183.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,290957,1.457,319982.0,-1,True
AD23-00399.006,2023-10-25,AD23-00399.006,540587,9.144,6003.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,75041,1.407864,143990.0,-1,True
AD24-00116.032,2024-03-18,AD24-00116.032,1082328,6.938,319781.0,-1,True
AD22-00014.007,2022-12-08,AD22-00014.007,774245,11.192235,319781.0,-1,True
AD23-00011.002,2023-01-09,AD23-00011.002,1017399,22.598,884428.5,-1,True
AD23-00399.025,2023-10-25,AD23-00399.025,164974,2.996,671922.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,434598,5.7,319982.0,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,275519,4.925489,319781.0,-1,True
AD22-00014.008,2022-12-08,AD22-00014.008,199233,5.755016,218747.0,-1,True
AD23-00394.010,2023-10-22,AD23-00394.010,1530654,18.44,671922.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,231819,3.199,53001.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,180469,1.845,88015.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,463198,4.887,143990.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,396116,2.54,143990.0,-1,True
AD23-00002.010,2023-01-02,AD23-00002.010,639044,4.997,319982.0,-1,True
AD22-00015.014,2022-12-08,AD22-00015.014,210311,3.431997,61811.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,393226,5.495,319781.0,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,726446,16.038,319781.0,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,360159,4.418,671922.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,67737,2.417,319781.0,-1,True
AD23-00429.021,2023-11-15,AD23-00429.021,2085147,44.636,218747.0,-1,True
AD22-00013.004,2022-12-07,AD22-00013.004,125299,2.27025,91252.0,-1,True
AD22-00036.009,2022-12-26,AD22-00036.009,483693,4.148,48755.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,145289,2.725804,319781.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,2294691,27.818,884428.5,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,1310437,16.074,25183.0,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,201158,3.502,319781.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,533734,5.783,218747.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,604663,7.184,319982.0,-1,True
AD24-00051.010,2024-02-04,AD24-00051.010,35152,1.559,225253.0,-1,True
AD24-00051.004,2024-02-04,AD24-00051.004,247925,11.087,671922.0,-1,True
AD23-00429.006,2023-11-15,AD23-00429.006,258433,2.73,80864.0,-1,True
AD23-00002.009,2023-01-02,AD23-00002.009,182443,1.905,319982.0,-1,True
AD23-00432.016,2023-11-16,AD23-00432.016,200822,2.176,88015.0,-1,True
AD23-00429.049,2023-11-15,AD23-00429.049,313337,3.831,71625.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,148845,2.631,143990.0,-1,True
AD23-00429.038,2023-11-15,AD23-00429.038,250447,3.663,71625.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,353206,3.922,319781.0,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,306770,3.045,884428.5,-1,True
AD24-00051.009,2024-02-04,AD24-00051.009,145331,5.629,671922.0,-1,True
AD22-00005.002,2022-08-22,AD22-00005.002,123932,0.135335,884428.5,-1,True
AD24-00051.024,2024-02-04,AD24-00051.024,113580,8.515,319781.0,-1,True
AD24-00071.024,2024-02-15,AD24-00071.024,626835,5.518,63368.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,4266305,25.464,884428.5,-1,True
AD22-00015.010,2022-12-08,AD22-00015.010,86878,2.371467,91185.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,1395838,19.265,671922.0,-1,True
AD23-00394.030,2023-10-22,AD23-00394.030,1887750,34.64,671922.0,-1,True
AD24-00071.004,2024-02-15,AD24-00071.004,264886,10.033,319982.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,287195,5.077,319982.0,-1,True
AD24-00116.029,2024-03-18,AD24-00116.029,2777217,13.908,671922.0,-1,True
AD24-00116.017,2024-03-18,AD24-00116.017,219518,3.271,143990.0,-1,True
AD23-00429.003,2023-11-15,AD23-00429.003,631702,7.739,671922.0,-1,True
AD22-00017.004,2022-12-12,AD22-00017.004,338976,3.147,225253.0,-1,True
AD23-00394.023,2023-10-22,AD23-00394.023,190991,5.354,319781.0,-1,True
